,id_target,disposition,period,duration
3544,235664497,CANDIDATE,2.3757662,3.323
3545,233576159,CANDIDATE,5.7152049,2.783
3547,232632239,CANDIDATE,3.5322939,1.901
3548,232603560,CANDIDATE,14.4348737,6.023
3549,230084146,CANDIDATE,12.320331,2.327
3550,100990000,CANDIDATE,9.5730706,3.7949677
3551,100990000,CANDIDATE,4.040413,3.5274466
3553,230006888,CANDIDATE,12.2788421,4.387
3555,229786610,CANDIDATE,22.157623,3.453
3556,229408913,CANDIDATE,4.8037003,2.208
3557,199610140,CANDIDATE,2.98558,1.27
3558,198616607,CANDIDATE,3.6311186,2.416
3559,198189972,CANDIDATE,25.0928567,5.291
3560,193773468,CANDIDATE,2.5551882,2.356
3561,160618074,CANDIDATE,5.201975,1.175
3563,159438097,CANDIDATE,4.8952607,5.061
3564,157218656,CANDIDATE,2.8622679,2.646
3566,153896150,CANDIDATE,2.7879156,1.095
3567,150761163,CANDIDATE,3.4138019,2.877
3568,147761049,CANDIDATE,4.7156968,3.158
3570,141488193,CANDIDATE,56.4043748,4.069
3571,137420801,CANDIDATE,1.9795413,2.088
3572,123357034,CANDIDATE,3.2724973,1.459
3575,47937361,CANDIDATE,2.3382502,2.289
3576,335655755,CANDIDATE,11.7647614,4.353
3577,468396217,CANDIDATE,4.1571604,4.348
3580,420680343,CANDIDATE,3.7630305,3.503
3581,417646390,CANDIDATE,3.8016217,3.223
3585,400103802,CANDIDATE,4.2511214,2.823
3586,400093775,CANDIDATE,3.6022715,2.752
3587,39573090,CANDIDATE,3.6593967,3.917
3589,313194972,CANDIDATE,16.9020565,5.729
3590,279947414,CANDIDATE,4.0664446,1.712
3592,138329479,CANDIDATE,2.3745416,3.17
3594,103096524,CANDIDATE,3.2928068,2.107
3596,102719996,CANDIDATE,9.7942872,3.541
3597,406926040,CANDIDATE,11.6999152,3.863
3598,1813844121,CANDIDATE,1.5822588,2.964
3599,470171739,CANDIDATE,4.6174187,4.461
3600,470156846,CANDIDATE,7.3446285,5.044
3601,467331291,CANDIDATE,3.3207277,2.469
3602,462553953,CANDIDATE,4.461878,2.937
3604,441797394,CANDIDATE,13.4169411,1.708
3605,441600335,CANDIDATE,0.8659846,0.891
3607,441580526,CANDIDATE,4.4427302,3.236
3608,441572821,CANDIDATE,4.2607585,6.088
3609,420114036,CANDIDATE,4.3744258,5.275
3610,420112217,CANDIDATE,21.5614613,5.747
3611,420108587,CANDIDATE,3.5227981,2.771
3612,398371628,CANDIDATE,7.1406211,1.691
3613,389777651,CANDIDATE,5.236124,2.622
3614,377165123,CANDIDATE,14.793901,3.171
3615,372758077,CANDIDATE,29.3818373,3.026
3616,372747949,CANDIDATE,3.4026932,5.23
3618,366972162,CANDIDATE,2.190225,3.151
3619,362223355,CANDIDATE,3.7455621,3.758
3620,359388309,CANDIDATE,4.191494,3.15
3621,358613376,CANDIDATE,8.2713274,3.809
3622,356822426,CANDIDATE,1.5569519,1.066
3623,952046774,CANDIDATE,2.1632835,1.362
3627,297148017,CANDIDATE,2.5485772,3.113
3631,31637479,CANDIDATE,27.8483156,4.1124146
3632,421951960,CANDIDATE,11.7915574,1.6063345
3633,394357918,CANDIDATE,4.9019938,1.3243804
3634,152563846,CANDIDATE,16.5414219,3.4223633
3635,300579472,CANDIDATE,12.7612027,3.6568621
3636,176780257,CANDIDATE,30.8812601,10.7723374
3638,7422496,CANDIDATE,46.9621053,5.7665722
3640,65416038,CANDIDATE,15.6062307,3.6444849
3641,167905035,CANDIDATE,742.8561164,5.6483285
3642,41995709,CANDIDATE,4.2300182,1.847
3643,382419744,CANDIDATE,6.5081212,5.472
3644,299176311,CANDIDATE,1.0432995,1.169
3645,67598139,CANDIDATE,5.4447698,1.366
3646,67566164,CANDIDATE,3.125924,2.985
3647,332579116,CANDIDATE,3.9017499,1.845
3648,459913687,CANDIDATE,4.746318,3.117
3649,220144363,CANDIDATE,4.4466179,4.511
3651,53593542,CANDIDATE,1.027641,1.977
3652,95057860,CANDIDATE,3.5809733,2.18
3653,237603062,CANDIDATE,2.6689906,2.854
3654,72494421,CANDIDATE,2.9531039,2.501
3655,158697949,CANDIDATE,3.9592516,3.269
3656,280645209,CANDIDATE,5.9056572,4.314
3657,281242007,CANDIDATE,2.4170503,3.246
3659,280304556,CANDIDATE,1.72328,3.005
3660,200090347,CANDIDATE,0.8631737,1.227
3664,385654601,CANDIDATE,2.2715616,2.741
3667,409594381,CANDIDATE,3.491383,2.999
3668,7274938,CANDIDATE,1.0994412,1.394
3670,108939482,CANDIDATE,1.1866441,2.625
3671,142628514,CANDIDATE,2.6269521,3.503
3673,117979455,CANDIDATE,0.6333372,0.6217089
3674,346995484,CANDIDATE,1.9138779,2.352
3675,334252687,CANDIDATE,2.8395663,2.1
3677,157088184,CANDIDATE,7.2654708,3.568
3678,148667071,CANDIDATE,1.161347,2.471
3680,127328218,CANDIDATE,2.9628955,1.909
3681,99081059,CANDIDATE,3.4169475,2.454
3682,415143674,CANDIDATE,6.0154139,5.144
3685,128127712,CANDIDATE,1.9409946,1.868
3686,127895118,CANDIDATE,3.2970252,2.279
3688,113295476,CANDIDATE,1.820443,2.643
3689,81055189,CANDIDATE,0.908232,2.28
3690,157528286,CANDIDATE,1.6562803,0.929
3691,36227841,CANDIDATE,0.4021282,0.804
3692,30825828,CANDIDATE,3.0482015,2.433
3693,24615998,CANDIDATE,1.2732245,1.634
3694,22121296,CANDIDATE,2.8132443,3.717
3696,19547831,CANDIDATE,10.1238604,2.239
3697,4102368,CANDIDATE,3.1124985,2.761
3698,445582110,CANDIDATE,3.0579913,2.905
3699,400683848,CANDIDATE,1.08833,2.417
3700,393340920,CANDIDATE,1.8665254,3.109
3701,52928939,CANDIDATE,3.1530578,1.727
3702,291465998,CANDIDATE,12.8860009,4.866
3703,286153328,CANDIDATE,4.3537052,3.237
3704,190986054,CANDIDATE,5.1442317,5.856
3705,269568703,CANDIDATE,6.773653,3.078
3707,269249506,CANDIDATE,4.0185922,4.47
3709,145038729,CANDIDATE,2.6085023,1.473
3710,145249556,CANDIDATE,3.4192373,2.747
3711,92744152,CANDIDATE,1.1462769,2.394
3712,82302240,CANDIDATE,2.5057108,1.962
3714,75208638,CANDIDATE,4.6512523,2.251
3716,268643535,CANDIDATE,8.9617618,1.536
3717,189013224,CANDIDATE,1.3205037,2.0155519
3718,74967390,CANDIDATE,5.4588359,4.555
3719,74197917,CANDIDATE,1.5040804,2.955
3720,53365065,CANDIDATE,5.9977892,4.322
3721,48276576,CANDIDATE,0.8338716,1.62
3722,45996325,CANDIDATE,3.1582574,2.202
3723,118308828,CANDIDATE,3.7353995,1.836
3724,442050698,CANDIDATE,0.8118585,1.102
3725,80783538,CANDIDATE,1.2125595,1.344
3727,178657161,CANDIDATE,4.5766182,4.912
3729,151920165,CANDIDATE,3.4671474,2.405
3730,146842334,CANDIDATE,4.5016988,4.716
3731,146664561,CANDIDATE,2.7302636,2.645
3732,133331642,CANDIDATE,2.9346956,3.447
3733,290388627,CANDIDATE,0.4459299,1.266
3734,363635669,CANDIDATE,0.761774,1.275
3735,469811655,CANDIDATE,11.851162,3.376
3736,466682238,CANDIDATE,3.2738129,3.306
3737,466222485,CANDIDATE,1.7519943,1.624
3738,407146536,CANDIDATE,2.0976705,3.016
3740,387193925,CANDIDATE,3.518972,3.21
3741,384386061,CANDIDATE,5.7626055,3.963
3742,374348168,CANDIDATE,13.5098037,2.695
3743,343952976,CANDIDATE,3.0131053,2.207
3744,280726137,CANDIDATE,3.5008785,4.719
3745,310105752,CANDIDATE,1.1703152,1.319
3746,294097592,CANDIDATE,1.0268508,2.172
3747,290407621,CANDIDATE,4.2337624,2.413
3748,278821913,CANDIDATE,6.0597,1.242
3749,278540265,CANDIDATE,2.9757428,4.43
3750,259592689,CANDIDATE,,10.283
3751,278196907,CANDIDATE,1.1771655,1.048
3752,257520272,CANDIDATE,12.1525595,5.254
3753,255918903,CANDIDATE,1.7201092,2.622
3754,101696403,CANDIDATE,1.6242109,2.273
3755,30499203,CANDIDATE,2.4330551,1.882
3756,325527653,CANDIDATE,11.3929129,4.46
3758,28116365,CANDIDATE,16.5272651,3.5945709
3759,146282666,CANDIDATE,722.2619756,7.7126298
3760,67535663,CANDIDATE,6.6019866,5.754
3763,307079330,CANDIDATE,6.5446289,2.306
3764,182078202,CANDIDATE,38.7617056,4.6125854
3765,200296137,CANDIDATE,8.6110844,2.0181798
3768,372068780,CANDIDATE,183.0019106,2.5483505
3769,372068780,CANDIDATE,374.3644315,3.6392863
3770,44898913,CANDIDATE,2.7299049,0.8257288
3771,141186075,CANDIDATE,32.6972745,4.8843823
3772,141186075,CANDIDATE,4.6544193,2.8824041
3773,144193715,CANDIDATE,9.1511255,2.5336897
3774,56662591,CANDIDATE,87.22287,2.0379853
3777,303317324,CANDIDATE,739.1670007,5.7183604
3778,122617317,CANDIDATE,15.0700779,3.8675641
3779,122617317,CANDIDATE,0.9902892,1.3567356
3780,251086776,CANDIDATE,726.1175225,2.2543368
3781,294324819,CANDIDATE,6.8229619,6.5008474
3783,139148528,CANDIDATE,8.2860468,3.4753488
3785,422914082,CANDIDATE,238.8542072,4.121586
3786,311130133,CANDIDATE,1.1343824,1.4445
3787,157115010,CANDIDATE,,7.7272055
3789,404518509,CANDIDATE,703.6156148,5.1339345
3791,325081244,CANDIDATE,,5.7408858
3792,13883872,CANDIDATE,13.4190972,5.209244
3795,408416746,CANDIDATE,6.250999,1.1932357
3796,202185707,CANDIDATE,1.6500673,0.9198679
3797,303586471,CANDIDATE,,3.6367964
3798,140687214,CANDIDATE,0.8303285,0.665
3799,77175217,CANDIDATE,703.79367,2.9297301
3802,47617038,CANDIDATE,3.3513304,2.739
3803,148833828,CANDIDATE,2.9034242,2.154
3804,178959058,CANDIDATE,5.4468433,3.5
3805,144645881,CANDIDATE,8.8998556,1.13
3806,128531633,CANDIDATE,8.2197647,1.673
3808,166184428,CANDIDATE,16.33603,1.9857452
3809,399642071,CANDIDATE,2.2861792,4.7932724
3813,454038613,CANDIDATE,2.6680587,2.978
3815,354944123,CANDIDATE,5.538329,2.2263888
3816,354944123,CANDIDATE,10.6886084,2.6672245
3817,278988097,CANDIDATE,11.5419996,2.9782456
3818,38939275,CANDIDATE,731.4808779,14.7095051
3819,469791892,CANDIDATE,12.8910022,4.0905287
3821,32498058,CANDIDATE,35.3573239,6.8669784
3822,350299588,CANDIDATE,602.2414377,8.9413154
3823,313889049,CANDIDATE,749.1605231,4.9894211
3824,44647437,CANDIDATE,3.352907,2.3906731
3825,50379036,CANDIDATE,4.875907,3.055303
3826,358253047,CANDIDATE,20.1459393,4.7132863
3827,237332812,CANDIDATE,11.8918633,4.78248
3828,176797879,CANDIDATE,718.1809317,2.9233151
3829,332715376,CANDIDATE,10.6306165,1.8847446
3830,260655847,CANDIDATE,674.2337126,12.2281537
3831,149389419,CANDIDATE,579.6491413,4.5677971
3833,273418421,CANDIDATE,390.4585364,5.2893593
3836,52307802,CANDIDATE,3.0749338,1.3032724
3837,334632624,CANDIDATE,741.4255896,5.2428848
3838,238164799,CANDIDATE,7.5480612,5.1850184
3839,325682877,CANDIDATE,2.118659,1.5585526
3840,4070275,CANDIDATE,5.4240691,1.6875037
3841,413343957,CANDIDATE,3.3784254,2.093
3842,297361900,CANDIDATE,2.6374675,1.703
3843,313675203,CANDIDATE,2.5110467,2.973
3844,314724818,CANDIDATE,4.4518639,1.9
3845,278862750,CANDIDATE,13.5769267,4.455
3847,335040423,CANDIDATE,2.5610662,4.338
3848,450649506,CANDIDATE,1.0604139,2.084
3849,401980624,CANDIDATE,3.2752127,2.473
3850,315350812,CANDIDATE,5.9423119,1.906
3851,308191940,CANDIDATE,13.2689495,2.8
3853,250306572,CANDIDATE,1.6089592,2.58
3854,394918211,CANDIDATE,4.3771602,8.4125583
3855,394721720,CANDIDATE,1.0690665,1.4807714
3856,97766057,CANDIDATE,3.2532293,5.1476018
3857,468880077,CANDIDATE,5.8123478,1.918
3858,169958952,CANDIDATE,1.3289805,1.8121498
3859,305767364,CANDIDATE,1.4974223,2.2238426
3860,32460142,CANDIDATE,10.6895417,3.6496675
3861,384744828,CANDIDATE,3.0421334,1.5964685
3862,259230140,CANDIDATE,14.3172763,5.368
3863,22186226,CANDIDATE,9.2169868,7.4821714
3864,350575997,CANDIDATE,2.0131673,1.3394144
3865,33350443,CANDIDATE,3.5620305,6.1441072
3866,313554509,CANDIDATE,4.4751215,2.8830849
3869,369345064,CANDIDATE,4.3954317,1.558
3870,66620917,CANDIDATE,5.2910096,4.122
3871,429791387,CANDIDATE,3.9693722,2.005
3872,107440797,CANDIDATE,2.2676081,1.671
3873,341805908,CANDIDATE,1.488954,1.816
3874,218483943,CANDIDATE,3.7589382,2.75
3877,214243287,CANDIDATE,5.7525297,4.641
3880,231630147,CANDIDATE,7.0673086,3.7698984
3881,178170828,CANDIDATE,0.450264,1.1871566
3882,197807778,CANDIDATE,3.6989935,3.1714365
3883,350931281,CANDIDATE,4.4619849,4.7377554
3884,342314656,CANDIDATE,39.6244593,2.0198182
3885,177254988,CANDIDATE,5.9213823,2.0412715
3886,177254988,CANDIDATE,1.092938,1.6288624
3888,207238953,CANDIDATE,7.1362966,1.9458943
3889,260189643,CANDIDATE,2.0542479,1.0893489
3890,382200986,CANDIDATE,92.492276,6.8975227
3893,35315453,CANDIDATE,2.0341258,3.658
3894,142019343,CANDIDATE,4.4719451,2.515
3896,1234810324,CANDIDATE,1.8303538,1.971
3897,79605791,CANDIDATE,9.3305377,5.232
3898,208297760,CANDIDATE,5.2574854,2.05
3899,295593712,CANDIDATE,7.6247981,1.938
3900,352229268,CANDIDATE,16.155134,3.528
3902,362709886,CANDIDATE,4.7259465,2.978
3904,263748033,CANDIDATE,4.9082538,4.381
3906,326386495,CANDIDATE,17.7424733,3.082
3907,106940971,CANDIDATE,5.412802,4.168
3909,207339000,CANDIDATE,4.6182616,2.414
3911,233188747,CANDIDATE,3.45057,2.924
3913,362222177,CANDIDATE,6.6363662,6.046
3915,198610218,CANDIDATE,3.0413391,1.5149962
3919,420268415,CANDIDATE,1.7590584,3.382
3920,237205154,CANDIDATE,5.8930087,3.906
3921,22233480,CANDIDATE,7.4447733,1.953785
3922,267545252,CANDIDATE,3.3792358,2.8993928
3923,179034327,CANDIDATE,17.9635083,4.4297958
3925,23982469,CANDIDATE,4.3753714,4.8701814
3926,446158352,CANDIDATE,4.0434092,3.366
3927,158241252,CANDIDATE,1.8498567,2.518276
3928,158241252,CANDIDATE,10.3088724,2.2763645
3929,158167408,CANDIDATE,5.2410659,3.0113696
3932,153937417,CANDIDATE,4.1596837,2.5973202
3934,322046084,CANDIDATE,2.7518942,1.259
3935,14091704,CANDIDATE,0.7649571,1.094
3936,373017346,CANDIDATE,10.6925011,3.491
3937,23229805,CANDIDATE,8.8517371,4.2105665
3938,229581160,CANDIDATE,3.4149237,2.746905
3939,243333538,CANDIDATE,2.9985657,3.006165
3944,229671380,CANDIDATE,3.9393773,5.61
3945,230129753,CANDIDATE,5.7486449,1.9481712
3947,461635621,CANDIDATE,28.6650818,4.334
3948,149282072,CANDIDATE,3.7006742,3.115
3950,8599009,CANDIDATE,2.88069,1.784
3951,441589581,CANDIDATE,8.0379975,3.287
3952,157236902,CANDIDATE,,12.002
3955,441763252,CANDIDATE,2.7708596,2.17
3966,233823679,CANDIDATE,2.7586362,2.868
3970,239332587,CANDIDATE,0.9263245,0.884
3973,272707711,CANDIDATE,2.6890703,2.1209962
3976,193754373,CANDIDATE,3.9540617,3.869
3981,193336820,CANDIDATE,5.0066385,1.484
3982,298297931,CANDIDATE,4.4331839,3.856
3983,263218688,CANDIDATE,1.5076298,1.93
3984,40466976,CANDIDATE,32.5350178,3.417
3985,120826158,CANDIDATE,5.1830043,2.783
3986,120826158,CANDIDATE,2.5693728,2.471
3987,275758701,CANDIDATE,1.1880301,1.8880804
3988,436166416,CANDIDATE,3.6001959,2.887
3990,120183168,CANDIDATE,3.4902174,2.348
3992,406190563,CANDIDATE,1.773346,3.291
3993,22069559,CANDIDATE,2.0348811,2.631
3995,167719618,CANDIDATE,236.8994006,7.1450196
3996,349972412,CANDIDATE,82.9383073,7.8080662
3997,349972412,CANDIDATE,2.4260798,2.1290358
3998,150299840,CANDIDATE,19.4735477,7.4706949
3999,434105094,CANDIDATE,5.4107146,0.6439397
4000,179582003,CANDIDATE,104.6159406,9.3915871
4001,170789802,CANDIDATE,3.4672779,0.4055928
4002,319610598,CANDIDATE,,6.4567709
4006,340458804,CANDIDATE,194.2420748,9.2832877
4007,333674399,CANDIDATE,20.903886,4.949973
4008,333674399,CANDIDATE,10.9771076,2.8210239
4010,408261725,CANDIDATE,9.7607632,1.967
4012,456862677,CANDIDATE,15.2661024,2.7033169
4016,419957393,CANDIDATE,5.8903558,2.5374738
4025,380887434,CANDIDATE,0.3994445,0.8028796
4027,384888319,CANDIDATE,5.8789642,2.058
4036,251039147,CANDIDATE,6.6612775,1.224
4041,388816604,CANDIDATE,2.5048167,2.092
4043,4464022,CANDIDATE,5.9167848,1.297
4044,435336785,CANDIDATE,5.7740318,4.551
4047,25911962,CANDIDATE,0.745638,0.76
4049,21130820,CANDIDATE,4.6004146,1.365
4050,9030119,CANDIDATE,3.312912,2.167
4052,400972123,CANDIDATE,1.8868668,2.351
4053,204650483,CANDIDATE,9.956296,10.474
4054,248250955,CANDIDATE,0.3011506,0.6404841
4055,383721338,CANDIDATE,20.3129649,7.1852402
4056,369768787,CANDIDATE,39.1076478,9.0245368
4057,141770198,CANDIDATE,522.6272677,9.8639237
4058,107018378,CANDIDATE,3.7924221,1.2308429
4059,258917846,CANDIDATE,32.2924417,8.262259
4060,220414682,CANDIDATE,6.5812476,5.0008003
4063,307716123,CANDIDATE,3.7634619,2.2639617
4064,33716474,CANDIDATE,8.9355638,1.8925531
4065,349576261,CANDIDATE,225.1301333,4.1292394
4066,418255064,CANDIDATE,743.4843888,3.8041623
4067,400786146,CANDIDATE,22.1557917,7.3330136
4068,381897917,CANDIDATE,692.5150646,2.6383141
4069,269728501,CANDIDATE,2.0844557,1.5953181
4070,307849973,CANDIDATE,0.8409343,1.0153193
4071,307849973,CANDIDATE,23.5422221,3.5680357
4072,447088034,CANDIDATE,14.0064208,2.1123251
4074,89256802,CANDIDATE,1.1759834,0.9928338
4077,154940895,CANDIDATE,26.9511351,2.470838
4078,362103298,CANDIDATE,10.7155204,2.3715288
4079,298428237,CANDIDATE,0.768988,0.512
4080,372759746,CANDIDATE,27.9818653,4.705
4081,157667414,CANDIDATE,10.4828578,2.537969
4083,154474036,CANDIDATE,8.6239216,1.909
4085,64071894,CANDIDATE,17.5288347,2.1115133
4086,219742885,CANDIDATE,0.9167881,1.0915493
4089,219854519,CANDIDATE,31.0345576,11.606
4092,233529335,CANDIDATE,,12.8976378
4093,416534875,CANDIDATE,5.3909915,1.954
4095,48031665,CANDIDATE,13.1188754,4.4682805
4098,154923406,CANDIDATE,77.7647541,2.0643552
4099,356868487,CANDIDATE,27.9102675,10.527
4104,86951294,CANDIDATE,4.1193984,2.109
4105,68573534,CANDIDATE,4.6663795,2.526
4106,29017001,CANDIDATE,8.2008655,2.093
4110,232608943,CANDIDATE,82.6876878,7.238
4111,349071261,CANDIDATE,2.7875233,1.7384121
4112,467651916,CANDIDATE,3.9812091,3.4681721
4113,437856897,CANDIDATE,7.2454963,2.048
4117,28294709,CANDIDATE,5.5109534,2.411
4118,427740976,CANDIDATE,2.3494907,2.66
4119,118820486,CANDIDATE,2.6922358,3.199
4120,4646810,CANDIDATE,10.9245478,1.8716477
4121,1950736,CANDIDATE,3.1130066,2.198
4122,68646526,CANDIDATE,5.2289874,3.386
4125,408809625,CANDIDATE,13.8338893,1.4260598
4126,84599716,CANDIDATE,5.3193755,6.6913995
4127,258796169,CANDIDATE,1.5538099,1.0037932
4128,18373995,CANDIDATE,3.4876286,2.8246467
4130,238586172,CANDIDATE,3.4732399,4.3731099
4131,420049884,CANDIDATE,4.1075012,3.5180156
4132,171160243,CANDIDATE,1.3887383,1.373
4137,58472992,CANDIDATE,2.1914277,1.8340936
4138,241442273,CANDIDATE,17.4756122,2.895
4139,89702406,CANDIDATE,23.1464034,5.9036899
4141,304339227,CANDIDATE,714.6927303,5.7133323
4143,292202337,CANDIDATE,721.5622191,4.5933413
4144,313006381,CANDIDATE,33.6357031,3.729
4145,336075472,CANDIDATE,378.859161,5.2599877
4146,307958020,CANDIDATE,543.8784399,11.1035107
4147,17150865,CANDIDATE,0.8706745,1.6894283
4150,306485267,CANDIDATE,14.3540583,2.5122529
4151,58824746,CANDIDATE,10.2829583,3.5348916
4152,91251292,CANDIDATE,3.9901801,2.9093773
4154,337216118,CANDIDATE,2.6857229,2.2391182
4155,436873727,CANDIDATE,22.0967354,5.123
4156,336961891,CANDIDATE,3.6022377,1.032552
4157,270355392,CANDIDATE,5.0256438,1.8392965
4158,270355392,CANDIDATE,10.7386931,1.3373776
4159,387423096,CANDIDATE,0.3181853,0.762
4160,46698351,CANDIDATE,5.0872671,8.374
4161,286696849,CANDIDATE,8.9277558,3.229
4162,303204165,CANDIDATE,8.833452,3.026
4164,404713783,CANDIDATE,15.080583,4.1506754
4166,60646268,CANDIDATE,2.6672418,2.858
4167,147302550,CANDIDATE,11.1878978,2.457
4168,139877968,CANDIDATE,18.6224802,4.088
4169,238854767,CANDIDATE,16.3764188,4.775
4170,99648579,CANDIDATE,10.6936683,2.411
4171,209310912,CANDIDATE,3.6749802,1.743
4172,120523488,CANDIDATE,3.439221,1.693
4173,434110695,CANDIDATE,8.1129531,0.976
4174,224279091,CANDIDATE,6.0142432,2.262
4175,178215634,CANDIDATE,1.0451165,0.794
4177,435259601,CANDIDATE,1.5090806,1.796
4178,441135051,CANDIDATE,8.8085782,1.92
4179,166778944,CANDIDATE,4.7034187,1.937
4180,237358490,CANDIDATE,5.2916448,2.645
4181,299551666,CANDIDATE,3.0002713,3.519
4182,165201455,CANDIDATE,3.6831574,4.43
4183,165202476,CANDIDATE,2.9093856,2.075
4184,422884521,CANDIDATE,17.9450925,1.673
4185,142938659,CANDIDATE,1.0049552,0.92
4188,404506270,CANDIDATE,15.5014296,1.663
4189,439873430,CANDIDATE,17.1470323,3.895
4190,332911893,CANDIDATE,6.6132132,5.646
4191,118573065,CANDIDATE,4.8667353,0.728
4192,89062142,CANDIDATE,4.2430633,3.582
4193,279095914,CANDIDATE,3.5779775,1.795
4194,219225319,CANDIDATE,13.291966,2.48
4195,100974694,CANDIDATE,4.0589926,0.789
4196,206717400,CANDIDATE,4.7743169,2.968
4197,283605976,CANDIDATE,6.8170909,3.878
4199,31258738,CANDIDATE,17.4314043,4.06
4200,248689510,CANDIDATE,3.0421828,2.628
4203,399757537,CANDIDATE,6.4879123,1.648
4204,431693152,CANDIDATE,7.0308254,3.198
4205,316875094,CANDIDATE,7.9461192,2.339
4206,302759417,CANDIDATE,3.313358,3.014
4207,245793479,CANDIDATE,7.7688831,1.353
4208,396935099,CANDIDATE,2.4337374,1.835
4211,200321577,CANDIDATE,8.5725884,4.495
4212,153723304,CANDIDATE,4.0519584,0.666
4214,50745119,CANDIDATE,5.629318,1.847
4215,139550876,CANDIDATE,35.7861915,2.924
4216,243011228,CANDIDATE,4.1249095,3.025
4217,250189842,CANDIDATE,5.0274739,6.229
4218,411781649,CANDIDATE,4.2333233,2.325
4219,34395020,CANDIDATE,10.1766089,4.474
4220,37770169,CANDIDATE,12.1914558,3.3188127
4221,468911753,CANDIDATE,2.2964514,1.734
4222,9344899,CANDIDATE,8.5821795,3.835
4223,248690688,CANDIDATE,3.121702,3.323
4224,293514367,CANDIDATE,5.1155806,3.042
4226,436637677,CANDIDATE,11.9140328,5.076
4227,37117064,CANDIDATE,735.982363,5.289
4228,322825139,CANDIDATE,0.4709937,0.336
4229,232194097,CANDIDATE,3.3560085,3.354
4230,317328621,CANDIDATE,6.2397532,3.209
4232,144486060,CANDIDATE,1.4798437,2.702
4233,177718896,CANDIDATE,3.7081082,6.54
4234,317089770,CANDIDATE,8.8720052,3.592
4236,251111783,CANDIDATE,7.9144674,3.114
4238,268689126,CANDIDATE,5.2376102,6.518
4239,269190305,CANDIDATE,4.1583367,3.043
4240,234958949,CANDIDATE,5.1409029,2.265
4241,306363166,CANDIDATE,14.3953055,2.87
4243,124322274,CANDIDATE,3.7810832,3.069
4244,229210014,CANDIDATE,4.0086493,2.384
4245,142530031,CANDIDATE,10.8910909,3.992
4246,322824542,CANDIDATE,3.6590997,2.955
4247,119638424,CANDIDATE,3.572359,2.731
4248,26587613,CANDIDATE,2.0763072,1.223
4249,409009431,CANDIDATE,4.2971136,2.775
4250,39824732,CANDIDATE,7.151653,1.193
4251,270716565,CANDIDATE,6.0879495,1.639
4252,52738649,CANDIDATE,6.9279673,1.868
4254,97866515,CANDIDATE,4.0681112,3.284
4255,438368981,CANDIDATE,1.4553693,1.236
4256,78489364,CANDIDATE,1.8911553,1.085
4257,438149332,CANDIDATE,5.3054422,3.785
4258,97714451,CANDIDATE,6.2356356,5.544
4259,280292434,CANDIDATE,3.541053,2.031
4260,265619984,CANDIDATE,2.8564778,4.678
4261,142532090,CANDIDATE,9.3202467,4.963
4263,281716779,CANDIDATE,8.1703609,3.365
4265,72097808,CANDIDATE,5.7728793,3.883
4266,291198795,CANDIDATE,2.4849639,2.977
4267,237637903,CANDIDATE,4.1034672,2.918
4268,23725901,CANDIDATE,6.2185453,3.122
4269,293931909,CANDIDATE,4.8013522,4.644
4270,269278156,CANDIDATE,4.413935,2.604
4271,160180298,CANDIDATE,7.5395871,2.44
4272,235078021,CANDIDATE,5.2192426,2.45
4273,59770954,CANDIDATE,4.1018859,3.576
4274,153412485,CANDIDATE,1.3832999,2.774
4275,100608026,CANDIDATE,8.2617663,2.5663307
4276,317189702,CANDIDATE,3.2141617,1.618
4277,291580615,CANDIDATE,3.6014534,3.747
4278,237700098,CANDIDATE,5.0467874,4.516
4279,306604742,CANDIDATE,5.3970484,6.194
4280,61344769,CANDIDATE,3.6307276,3.198
4281,267197567,CANDIDATE,22.7273078,2.485
4282,119556803,CANDIDATE,8.0823172,1.414
4283,53744258,CANDIDATE,2.0804611,3.608
4284,34524670,CANDIDATE,5.7627112,3.501
4285,49705089,CANDIDATE,9.6578504,5.943
4286,156987351,CANDIDATE,3.0629877,3.8327122
4287,291332861,CANDIDATE,7.7223185,3.344
4288,440849210,CANDIDATE,3.7863767,5.123
4289,119069946,CANDIDATE,4.3591525,3.559
4290,143072696,CANDIDATE,5.8679992,5.605
4291,268456052,CANDIDATE,1.6025971,2.212
4292,21747057,CANDIDATE,16.3734954,5.022
4293,271307949,CANDIDATE,1.9325531,1.934
4294,157127081,CANDIDATE,2.7319222,3.913
4295,108940329,CANDIDATE,7.2643576,3.032
4296,333814134,CANDIDATE,2.8636452,3.402
4298,112110888,CANDIDATE,1.9491813,3.119
4300,455153906,CANDIDATE,2.8894603,2.561
4301,415276070,CANDIDATE,1.7448812,1.45
4302,148129139,CANDIDATE,8.6000244,3.974
4303,412521892,CANDIDATE,2.4732088,2.244
4304,196286578,CANDIDATE,10.4137997,3.774
4305,170368805,CANDIDATE,2.9588764,2.682
4306,145163386,CANDIDATE,3.8074213,3.972
4307,170221808,CANDIDATE,10.7490194,2.256
4309,231937828,CANDIDATE,4.6942884,3.224
4310,176242778,CANDIDATE,1.9055614,1.726
4313,409207712,CANDIDATE,3.3583921,2.644
4314,50751260,CANDIDATE,6.4311106,2.385
4315,127012328,CANDIDATE,5.6984189,4.475
4316,431981595,CANDIDATE,3.5037708,2.716
4317,156999527,CANDIDATE,4.3930669,2.33
4318,134221850,CANDIDATE,7.5002702,2.487
4320,452903647,CANDIDATE,1.6104212,1.669
