loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_time0,koi_duration,koi_quarters
5171,6043538,K07759.01,CANDIDATE,6.225337400,2454966.088,4.38800,11111111111111111000000000000000
5172,8824737,K03347.01,CONFIRMED,12.902358740,2454972.151,2.44600,11111111111111111000000000000000
5173,9349757,K03348.01,CONFIRMED,36.433786700,2454965.906,4.38800,11111111111111111000000000000000
5174,11519134,K03419.01,FALSE POSITIVE,58.585035700,2454973.800,3.59390,11111111111111111000000000000000
5175,7289338,K03420.02,CANDIDATE,12.501490500,2454975.559,3.88200,11111111111111111000000000000000
5176,5004909,K03421.01,CANDIDATE,40.651102100,2454997.553,11.28200,11111111111111111000000000000000
5177,6278670,K07775.01,CANDIDATE,89.945828000,2454966.563,2.28600,11111111111111111000000000000000
5178,5898983,K03422.01,CANDIDATE,40.145475700,2454966.719,5.20000,11111111111111111000000000000000
5179,7703955,K01707.02,CONFIRMED,265.478470000,2454984.067,10.28000,11111111111111111000000000000000
5180,8552719,K01792.02,FALSE POSITIVE,1.546222068,2454965.460,7.99800,11111111111111111000000000000000
5181,12164634,K03491.01,FALSE POSITIVE,89.331382800,2455037.185,11.91900,11111111111111111000000000000000
5182,5193077,K03492.01,FALSE POSITIVE,22.294148500,2454979.453,3.18800,11111011101110111000000000000000
5183,5617259,K07733.01,CANDIDATE,1.048130894,2454965.353,5.67070,11111111111111111000000000000000
5184,8880123,K03493.01,CONFIRMED,46.716233600,2454978.506,7.25900,11111111111111111000000000000000
5185,9474756,K03495.01,CANDIDATE,17.606270100,2454980.189,6.13400,11111111111111111000000000000000
5186,10068919,K03573.01,FALSE POSITIVE,43.562258580,2454986.271,3.68730,11111111111111111000000000000000
5187,7353970,K03574.01,FALSE POSITIVE,198.443477000,2454988.616,9.97760,11111111111111111000000000000000
5188,12316447,K03575.01,FALSE POSITIVE,17.907664726,2454972.744,5.58652,00000000011111111000000000000000
5189,5823557,K07743.01,FALSE POSITIVE,2.404412200,2454966.224,4.57500,11111111111111111000000000000000
5190,10491554,K03576.01,FALSE POSITIVE,22.771964840,2454973.487,8.34760,00000001110111011000000000000000
5191,9785454,K03577.01,FALSE POSITIVE,184.520153920,2455070.699,15.35640,11111101110111011000000000000000
5192,8636333,K03349.01,CONFIRMED,82.175197000,2455030.202,8.66400,11111111111111111000000000000000
5193,7136958,K03350.01,FALSE POSITIVE,29.015852933,2454971.402,7.19844,00011111111111111000000000000000
5194,1995732,K03351.01,FALSE POSITIVE,77.362414760,2454972.096,12.13170,01111111111111111000000000000000
5195,6069674,K07761.01,FALSE POSITIVE,495.710950000,2455283.035,4.51400,11111111111111111000000000000000
5196,8081239,K03352.01,CONFIRMED,10.358570390,2454971.308,2.57700,11111111111111111000000000000000
5197,5308663,K01562.02,CANDIDATE,20.067924700,2454983.770,5.23600,00011111111111111000000000000000
5198,3745559,K03423.01,CONFIRMED,30.254118600,2454969.639,2.13400,11111111111111111000000000000000
5199,8356054,K03424.01,FALSE POSITIVE,17.081202417,2454967.296,7.20617,00011001100110011000000000000000
5200,9117416,K03425.01,CONFIRMED,20.034708000,2454978.454,6.49000,11111111111111111000000000000000
5201,6356400,K07776.01,CANDIDATE,541.924520000,2455159.874,21.40000,11111111111111111000000000000000
5202,9117416,K03425.02,CANDIDATE,3.157220860,2454964.699,3.76200,11111111111111111000000000000000
5203,5900235,K03426.01,CANDIDATE,58.770104500,2455007.775,6.99500,11111111111111111000000000000000
5204,9474756,K03495.02,CANDIDATE,6.685438000,2454965.318,5.09000,11111111111111111000000000000000
5205,7517261,K03496.01,CONFIRMED,23.238558700,2454976.527,8.43200,01111111111111111000000000000000
5206,7517261,K03496.02,CANDIDATE,8.543377400,2454970.990,6.14900,01111111111111111000000000000000
5207,5653795,K07734.01,FALSE POSITIVE,118.314913000,2455048.612,4.79000,11111111111111111000000000000000
5208,8424002,K03497.01,CONFIRMED,20.359718990,2454967.291,2.15210,11111111111111111000000000000000
5209,8635938,K03498.01,FALSE POSITIVE,43.798566000,2455005.585,6.40100,11111111111111111000000000000000
5210,10464666,K03578.01,FALSE POSITIVE,131.736304850,2455027.583,5.28476,11111111111111111000000000000000
5211,5024292,K03579.01,FALSE POSITIVE,4.301031137,2454967.449,5.65214,00000011100100000000000000000000
5212,4659255,K03580.01,FALSE POSITIVE,198.013791810,2455067.152,9.72673,01111011101110111000000000000000
5213,8263746,K03581.01,FALSE POSITIVE,10.993826800,2454971.805,5.07460,00000001111111111000000000000000
5214,5877292,K07744.01,CANDIDATE,11.720169300,2454969.187,2.39900,00011111111111111000000000000000
5215,10657406,K01837.02,CONFIRMED,1.682934607,2454964.968,1.88460,11111111111111111000000000000000
5216,3428468,K03582.01,FALSE POSITIVE,114.908624190,2455032.451,7.66397,11111111111111111000000000000000
5217,7091432,K03353.01,CONFIRMED,11.555324450,2454967.130,3.49900,11111111111111111000000000000000
5218,9845909,K03354.01,CANDIDATE,11.570600500,2454969.286,3.07300,00011101110111011000000000000000
5219,9221528,K03355.01,CANDIDATE,16.295322800,2454977.798,4.88200,00011111111111111000000000000000
5220,6106046,K07762.01,CANDIDATE,8.507351200,2454968.811,2.26600,00010111011101110000000000000000
5221,6368230,K03356.01,CONFIRMED,26.084121200,2454982.444,6.14100,11111111111111111000000000000000
5222,7115291,K03357.01,FALSE POSITIVE,52.802767576,2455000.270,5.61840,11111111111111111000000000000000
5223,9907505,K03427.01,FALSE POSITIVE,39.206808648,2454975.461,6.24701,01111101110111011000000000000000
5224,9027909,K03428.01,CONFIRMED,64.658916600,2455003.180,7.71000,11111111111111111000000000000000
5225,9230021,K03429.01,CANDIDATE,15.828383300,2454977.393,3.64300,00011111111111111000000000000000
5226,6369845,K07777.01,FALSE POSITIVE,27.676034200,2454977.983,4.23400,11111111111111111000000000000000
5227,9230021,K03429.02,CONFIRMED,8.741923610,2454968.427,4.23500,00011111111111111000000000000000
5228,9230021,K03429.03,FALSE POSITIVE,26.936878000,2454990.757,4.96900,
5229,3662838,K00302.02,FALSE POSITIVE,53.344180380,2455003.074,3.62000,
5230,5471688,K03499.01,FALSE POSITIVE,12.428130800,2454974.439,6.79000,00011111111111111000000000000000
5231,8552719,K01792.03,CONFIRMED,9.109693340,2454966.066,5.31810,11111111111111111000000000000000
5232,5471688,K03499.02,FALSE POSITIVE,0.962832640,2454965.201,2.94700,11111111111111000000000000000
5233,6058816,K03500.01,CONFIRMED,73.750276500,2455021.522,13.30900,11111111111111111000000000000000
5234,6058816,K03500.02,CANDIDATE,4.748266900,2454968.800,4.94700,11111111111111111000000000000000
5235,5130740,K03583.01,FALSE POSITIVE,210.306443610,2455118.127,6.68665,11111111111111111000000000000000
5236,9892471,K03584.01,FALSE POSITIVE,8.268081087,2454968.056,3.47103,01111111111111111000000000000000
5237,2019076,K03585.01,FALSE POSITIVE,3.564614021,2454964.862,3.44204,01101111111111111000000000000000
5238,5879448,K07745.01,FALSE POSITIVE,533.477070000,2455078.365,23.71000,11111111111111111000000000000000
5239,7376490,K03586.01,FALSE POSITIVE,5.877122413,2454969.421,3.73690,11111111111111111000000000000000
5240,11968513,K03587.01,FALSE POSITIVE,1.036592635,2454965.089,2.40749,00011111111111111000000000000000
5241,4263529,K03358.01,CANDIDATE,10.104043510,2454965.893,1.00220,11111111111111111000000000000000
5242,7866921,K03360.01,FALSE POSITIVE,91.499997800,2455015.769,19.58180,11111111111111111000000000000000
5243,6619815,K03361.01,CONFIRMED,65.940786900,2455064.972,7.77600,11111111111111111000000000000000
5244,6113752,K07763.01,FALSE POSITIVE,406.457370000,2455063.883,9.55400,11111111111111111000000000000000
5245,3098197,K03362.01,FALSE POSITIVE,30.476398590,2454989.240,17.97280,11111111111111111000000000000000
5246,11651712,K03363.01,CONFIRMED,14.532605460,2454973.468,2.42120,11111110111011101000000000000000
5247,9896558,K01718.02,CONFIRMED,153.348739000,2455023.535,12.20500,11101000011111111000000000000000
5248,7697103,K03430.01,CANDIDATE,13.924800500,2454975.047,5.01600,11111111111111111000000000000000
5249,9267996,K03431.01,CANDIDATE,19.600140500,2454971.563,8.61300,11111111111111111000000000000000
5250,7045605,K07808.01,FALSE POSITIVE,361.526458000,2455172.330,6.94700,11111111111111111000000000000000
5251,8738775,K03432.01,CONFIRMED,48.050687800,2454973.514,7.99900,11111111111111111000000000000000
5252,7093401,K03433.01,CANDIDATE,34.084293510,2454985.068,1.35210,11100111111111111000000000000000
5253,7877818,K03816.01,FALSE POSITIVE,9.449426280,2454965.452,6.30640,11111111111111111000000000000000
5254,5636642,K03817.01,FALSE POSITIVE,0.933489066,2454965.102,1.41864,00000000011111111000000000000000
5255,6515722,K03818.01,FALSE POSITIVE,1.908525084,2454964.776,4.16900,11111111111111111000000000000000
5256,6679504,K07788.01,FALSE POSITIVE,0.798467681,2454965.046,0.86000,01111111111111111000000000000000
5257,5560831,K03819.01,FALSE POSITIVE,0.867721348,2454965.162,4.87830,00000001111111111000000000000000
5258,5305404,K03820.01,FALSE POSITIVE,161.252567000,2455022.102,23.62600,11111111111111111000000000000000
5259,3728432,K03893.01,CONFIRMED,3.908634570,2454966.930,1.77040,11111111111111111000000000000000
5260,6696580,K02092.03,CONFIRMED,77.086191000,2455035.748,4.77000,00011111111111111000000000000000
5261,5473535,K03894.01,FALSE POSITIVE,1.673662758,2454964.672,2.31350,11111111111111111000000000000000
5262,12106934,K03895.01,FALSE POSITIVE,5.937177240,2454968.957,5.35500,00000000011011101000000000000000
5263,6222898,K03896.01,FALSE POSITIVE,3.890430620,2454965.766,6.59600,11111111111111111000000000000000
5264,3955866,K03897.01,FALSE POSITIVE,16.828254200,2455129.233,39.09800,
5265,11200767,K03667.01,FALSE POSITIVE,2.489549075,2454965.045,2.43450,11111111111111111000000000000000
5266,9892816,K01955.03,CONFIRMED,1.644221032,2454964.752,2.91220,11111111111111111000000000000000
5267,8589731,K03668.01,FALSE POSITIVE,4.469731089,2454966.012,5.25700,11111111111111111000000000000000
5268,4356766,K03669.01,FALSE POSITIVE,1.731803197,2454965.888,5.68030,00011111111111111000000000000000
5269,2167890,K03670.01,FALSE POSITIVE,2.648300470,2454966.035,2.63950,00010001000100010000000000000000
5270,5384079,K02011.02,CONFIRMED,17.265365900,2454968.355,5.02000,11111111111111111000000000000000
5271,4935914,K03743.01,FALSE POSITIVE,3.486318703,2454967.873,2.79040,00000011100000000000000000000000
5272,11303811,K03744.01,FALSE POSITIVE,1.705780649,2454966.157,1.62710,00011111111111111000000000000000
5273,2437783,K03745.01,FALSE POSITIVE,7.453066830,2454964.764,4.76170,00000111100000000000000000000000
5274,12062660,K03746.01,FALSE POSITIVE,2.929299629,2454966.717,7.10200,00000000011111111000000000000000
5275,9777087,K03747.01,FALSE POSITIVE,5.508113520,2454967.326,2.95160,00110000000000000000000000000000
5276,5956776,K03821.01,FALSE POSITIVE,0.569115097,2454965.021,3.50280,00000001111111111000000000000000
5277,8883727,K03822.01,FALSE POSITIVE,2.529073751,2454966.391,1.88270,11111111111111111000000000000000
5278,4820550,K03823.01,CANDIDATE,202.116817300,2455125.051,4.68300,11111111111111111000000000000000
5279,6516874,K03824.01,FALSE POSITIVE,0.916326699,2454964.809,3.14270,00011111111111111000000000000000
5280,11709124,K00435.03,CONFIRMED,33.040550900,2454994.221,3.36130,11111111111111111000000000000000
5281,9161118,K03898.01,FALSE POSITIVE,1.306723495,2454965.536,6.60600,00011111111111111000000000000000
5282,3556229,K03899.01,FALSE POSITIVE,0.796720200,2454965.288,4.25304,00000000001110111000000000000000
5283,11911580,K03900.01,FALSE POSITIVE,359.102042000,2455226.854,16.94900,11111111111111111000000000000000
5284,9480535,K03901.01,CONFIRMED,160.130899000,2455036.474,13.77500,11111101110111011000000000000000
5285,10583225,K03902.01,FALSE POSITIVE,2.696345750,2454965.997,3.78500,11111111111111111000000000000000
5286,5215251,K03903.01,FALSE POSITIVE,2.553924603,2454964.948,9.83500,00011111111111111000000000000000
5287,10383696,K03671.01,FALSE POSITIVE,8.487871809,2454967.495,4.19829,00000000011111111000000000000000
5288,9777090,K03672.01,FALSE POSITIVE,5.508173210,2454967.324,3.68450,00000100000000000000000000000000
5289,11455484,K03673.01,FALSE POSITIVE,6.142812722,2454968.161,6.07510,00000000011111111000000000000000
5290,2446623,K03674.01,FALSE POSITIVE,175.065860910,2455012.044,4.51810,01111111111111111000000000000000
5291,9596089,K03675.01,FALSE POSITIVE,20.839214800,2454966.498,2.33210,00000000010000000000000000000000
5292,5738506,K03676.01,FALSE POSITIVE,9.501580450,2454964.975,5.07010,00000000011111111000000000000000
5293,9777087,K03747.02,FALSE POSITIVE,19.226055000,2454965.631,2.94900,110000000000000000000000000000
5294,4247807,K03748.01,FALSE POSITIVE,2.050435466,2454966.289,8.01220,00011111111111111000000000000000
5295,11547869,K03749.01,CANDIDATE,10.727255360,2454965.902,1.75410,00000000100000000000000000000000
5296,7700590,K03750.01,FALSE POSITIVE,1.507101452,2454965.092,5.20050,00011111111111111000000000000000
5297,9053086,K03751.01,FALSE POSITIVE,1.274841686,2454964.623,3.59030,00000000011111111000000000000000
5298,3128552,K02055.02,CONFIRMED,4.025824340,2454968.425,2.80590,11111011101110111000000000000000
5299,5467113,K03825.01,FALSE POSITIVE,2.845746618,2454967.277,13.07190,00000001111111111000000000000000
5300,8240123,K03826.01,FALSE POSITIVE,2.301207050,2454965.187,25.08000,00011111111111111000000000000000
5301,5114623,K03827.01,FALSE POSITIVE,337.377514000,2455169.536,12.13600,
5302,5114623,K03827.02,FALSE POSITIVE,389.280750440,2455143.590,12.52000,
5303,10031907,K03828.01,FALSE POSITIVE,8.589657250,2454965.019,8.97930,11111101110111011000000000000000
5304,6525946,K02093.02,CANDIDATE,2.508116000,2454966.985,2.50400,00011111111111111000000000000000
5305,5480736,K03904.01,FALSE POSITIVE,8.567512640,2454969.061,5.44900,11111111111111111000000000000000
5306,8487748,K03905.01,FALSE POSITIVE,1.061934313,2454964.726,3.19400,11111111111111111000000000000000
5307,9892856,K03906.01,FALSE POSITIVE,2.406574511,2454966.737,3.43820,11111111111111111000000000000000
5308,7137213,K03907.01,FALSE POSITIVE,28.643388390,2454974.229,1.22460,11111111111111111000000000000000
5309,6795089,K07792.01,FALSE POSITIVE,96.231257000,2455050.000,2.48800,11100100011001000000000000000000
5310,3340313,K03677.01,FALSE POSITIVE,30.552870100,2454976.348,5.33670,00000000011111111000000000000000
5311,9892816,K01955.04,CONFIRMED,26.234744700,2454974.994,3.53600,11111111111111111000000000000000
5312,4150804,K03678.01,CONFIRMED,160.884519660,2455110.504,10.87710,11111111111111111000000000000000
5313,5021174,K03679.01,FALSE POSITIVE,4.045063460,2454965.232,3.22222,00000000001110111000000000000000
5314,9025971,K03680.01,CONFIRMED,141.241540500,2455089.205,6.76450,11111111111111111000000000000000
5315,2581316,K03681.01,CONFIRMED,217.831842930,2455071.820,21.30600,11111111111111111000000000000000
5316,9973109,K02018.02,CANDIDATE,16.098829400,2454964.876,5.68600,11111101110111011000000000000000
5317,6314185,K03752.01,FALSE POSITIVE,1.433262145,2454965.822,5.63160,11111111111111111000000000000000
5318,8620561,K03753.01,FALSE POSITIVE,0.782046543,2454964.674,1.98740,00000001111111111000000000000000
5319,8937019,K03754.01,FALSE POSITIVE,5.663604992,2454966.892,1.42830,00000000011111111000000000000000
5320,9896435,K03755.01,FALSE POSITIVE,18.076610347,2454979.257,3.13960,00000000010011111000000000000000
5321,10352938,K03756.01,FALSE POSITIVE,6.471732810,2454969.355,7.19640,00000000010111011000000000000000
5322,10676927,K03830.01,FALSE POSITIVE,1.031100362,2454964.875,2.97590,00000000010111011000000000000000
5323,5649836,K03831.01,FALSE POSITIVE,0.597933142,2454964.957,3.47133,00000001111111111000000000000000
5324,7620660,K03832.01,FALSE POSITIVE,5.366527240,2454967.864,8.36700,00011111111111111000000000000000
5325,3836399,K03834.01,FALSE POSITIVE,1.540392098,2454964.999,3.72710,11111111111111111000000000000000
5326,2581554,K03835.01,CONFIRMED,47.148432400,2455008.269,3.13470,11111111111111111000000000000000
5327,3128552,K02055.03,CONFIRMED,2.504752820,2454966.636,2.37600,11111011101110111000000000000000
5328,10363115,K03908.01,CONFIRMED,59.362794600,2455017.147,13.97200,11111101110111011000000000000000
5329,5966810,K03909.01,CANDIDATE,247.891041000,2454966.928,18.36300,11111111111111111000000000000000
5330,10491062,K03910.01,FALSE POSITIVE,2.199076661,2454966.061,6.11000,00011101110111011000000000000000
5331,9761615,K03911.01,CONFIRMED,1.791109970,2454964.956,2.09170,11111111111111111000000000000000
5332,4058881,K03912.01,FALSE POSITIVE,7.772411440,2454965.581,5.27200,11111111111111111000000000000000
5333,6863158,K07793.01,CANDIDATE,1.994693540,2454964.564,5.29700,11111111111111111000000000000000
5334,2581316,K03681.02,CONFIRMED,10.514211620,2454967.567,3.87700,11111111111111111000000000000000
5335,8621353,K03682.01,FALSE POSITIVE,11.344347453,2454971.812,5.97380,00000000011111111000000000000000
5336,10795103,K03683.01,CONFIRMED,214.312043900,2455169.330,16.29380,11111111111111111000000000000000
5337,9394601,K03684.01,FALSE POSITIVE,0.876826336,2454965.065,3.60970,01100111111111111000000000000000
5338,8494410,K03685.01,FALSE POSITIVE,208.869097240,2455106.692,4.57070,11111111111111111000000000000000
5339,8494410,K03685.02,CONFIRMED,7.259322600,2454964.711,6.13940,11111111111111111000000000000000
5340,6863161,K03757.01,FALSE POSITIVE,1.986637940,2454966.312,4.75850,01100000000000000000000000000000
5341,7840035,K03758.01,FALSE POSITIVE,13.542088670,2454977.002,4.94060,00000000011111111000000000000000
5342,8543279,K03759.01,FALSE POSITIVE,7.549303633,2454968.011,2.36650,00011111111111111000000000000000
5343,8047283,K03760.01,FALSE POSITIVE,0.775445390,2454965.073,1.87640,00011111111111111000000000000000
5344,8308347,K03761.01,CANDIDATE,164.950399000,2455113.915,30.86000,00011111111111111000000000000000
5345,7090867,K07810.01,FALSE POSITIVE,308.255238000,2455115.456,11.95900,11111111111111100000000000000000
